"timestamp", "json.doi"
"2017-04-06 12:18:22.710 -07:00","10.1126/science.1153615"
"2017-04-06 12:18:16.315 -07:00","10.1038/nrc3929"
"2017-04-06 12:18:03.946 -07:00","10.1038/nature21360"
"2017-04-06 12:17:55.656 -07:00","10.1002/mpr.1486"
"2017-04-06 12:17:55.479 -07:00","10.1098/rstb.2008.0090"
"2017-04-06 12:17:48.991 -07:00","10.1038/nature21360"
"2017-04-06 12:17:48.509 -07:00","10.1080/09540962.2014.908008"
"2017-04-06 12:17:31.751 -07:00","10.1007/s13524-015-0386-1"
"2017-04-06 12:17:28.582 -07:00","10.1126/science.aaf4219"
"2017-04-06 12:17:26.956 -07:00","10.1098/rstb.2008.0092"
"2017-04-06 12:17:25.540 -07:00","10.1111/j.1095-8312.2010.01438.x"
"2017-04-06 12:17:23.797 -07:00","10.1038/nature21360"
"2017-04-06 12:17:23.148 -07:00","10.1038/nature21360"
"2017-04-06 12:17:21.679 -07:00","10.1088/2041-8205/742/1/l1"
"2017-04-06 12:17:20.447 -07:00","10.1038/nature21360"
"2017-04-06 12:17:20.330 -07:00","10.1080/15548627.2015.1100356"
"2017-04-06 12:17:19.260 -07:00","10.1038/nature21360"
"2017-04-06 12:17:14.768 -07:00","10.1126/science.aaf4219"
"2017-04-06 12:17:09.979 -07:00","10.1038/nature21360"
"2017-04-06 12:17:07.320 -07:00","10.3325/cmj.2009.50.532"
"2017-04-06 12:17:04.857 -07:00","10.1098/rstb.2008.0104"
"2017-04-06 12:16:59.336 -07:00","10.1103/physrevb.92.125439"
"2017-04-06 12:16:58.773 -07:00","10.5539/ijbm.v7n9p134"
"2017-04-06 12:16:55.476 -07:00","10.3325/cmj.2009.50.532"
"2017-04-06 12:16:53.009 -07:00","10.1038/nature21360"
"2017-04-06 12:16:52.538 -07:00","10.1038/mt.2015.6"
"2017-04-06 12:16:51.975 -07:00","10.1038/nature21360"
"2017-04-06 12:16:50.475 -07:00","10.1103/physrevb.92.125439"
"2017-04-06 12:16:46.063 -07:00","10.1590/s0102-64451995000200010"
"2017-04-06 12:16:42.010 -07:00","10.1098/rstb.2008.0101"
"2017-04-06 12:16:41.756 -07:00","10.1038/nature21360"
"2017-04-06 12:16:41.652 -07:00","10.1038/nature21360"
"2017-04-06 12:16:41.078 -07:00","10.1016/s0140-6736(15)60854-6"
"2017-04-06 12:16:38.070 -07:00","10.3917/crii.031.0161"
"2017-04-06 12:16:37.553 -07:00","10.3917/crii.031.0161"
"2017-04-06 12:16:36.700 -07:00","10.1016/j.hfc.2009.08.002"
"2017-04-06 12:16:35.958 -07:00","10.1016/j.hfc.2009.08.002"
"2017-04-06 12:16:34.340 -07:00","10.1126/science.aaf4219"
"2017-04-06 12:16:31.817 -07:00","10.3917/crii.031.0161"
"2017-04-06 12:16:31.284 -07:00","10.1093/jxb/err064"
"2017-04-06 12:16:31.102 -07:00","10.1002/cncr.24200"
"2017-04-06 12:16:31.062 -07:00","10.3917/crii.031.0161"
"2017-04-06 12:16:29.574 -07:00","10.1002/cncr.24200"
"2017-04-06 12:16:25.921 -07:00","10.1038/nature21360"
"2017-04-06 12:16:22.450 -07:00","10.3917/trav.034.0031"
"2017-04-06 12:16:22.441 -07:00","10.1038/nature21360"
"2017-04-06 12:16:21.297 -07:00","10.3917/crii.031.0161"
"2017-04-06 12:16:20.585 -07:00","10.3917/crii.031.0161"
"2017-04-06 12:16:11.408 -07:00","10.1038/nature12511"
"2017-04-06 12:16:10.494 -07:00","10.1098/rstb.2008.0107"
"2017-04-06 12:16:09.919 -07:00","10.1016/j.pedn.2009.07.003"
"2017-04-06 12:16:08.163 -07:00","10.1016/j.pedn.2009.07.003"
"2017-04-06 12:16:07.418 -07:00","10.1093/ije/dyt127"
"2017-04-06 12:16:07.142 -07:00","10.1080/09540962.2014.908008"
"2017-04-06 12:16:02.154 -07:00","10.1103/physrevb.92.125439"
"2017-04-06 12:16:00.284 -07:00","10.1037/0882-7974.19.2.260"
"2017-04-06 12:15:59.258 -07:00","10.1073/pnas.1110069108"
"2017-04-06 12:15:56.373 -07:00","10.1037/0882-7974.19.2.260"
"2017-04-06 12:15:55.642 -07:00","10.1037/0882-7974.19.2.260"
"2017-04-06 12:15:53.669 -07:00","10.1073/pnas.1006925107"
"2017-04-06 12:15:50.563 -07:00","10.1109/ssdm.1999.787621"
"2017-04-06 12:15:50.358 -07:00","10.1098/rstb.2008.0100"
"2017-04-06 12:15:49.579 -07:00","10.1109/ssdm.1999.787621"
"2017-04-06 12:15:48.855 -07:00","10.1126/science.aaf4219"
"2017-04-06 12:15:44.209 -07:00","10.1136/bmj.311.7012.1039"
"2017-04-06 12:15:42.285 -07:00","10.1136/bmj.311.7012.1039"
"2017-04-06 12:15:32.598 -07:00","10.1038/nature21360"
"2017-04-06 12:15:29.766 -07:00","10.1073/pnas.1006925107"
"2017-04-06 12:15:28.738 -07:00","10.1093/aob/mct299"
"2017-04-06 12:15:28.241 -07:00","10.1103/physrevlett.111.230602"
"2017-04-06 12:15:26.399 -07:00","10.1145/360128.360135"
"2017-04-06 12:15:26.089 -07:00","10.1098/rstb.2008.0097"
"2017-04-06 12:15:25.924 -07:00","10.1016/s0140-6736(16)00170-7"
"2017-04-06 12:15:24.897 -07:00","10.1038/nature21360"
"2017-04-06 12:15:18.085 -07:00","10.3109/08923973.2011.561861"
"2017-04-06 12:15:16.925 -07:00","10.1038/nature21360"
"2017-04-06 12:15:08.790 -07:00","10.1038/nature21360"
"2017-04-06 12:15:01.437 -07:00","10.3917/rdm.041.0109"
"2017-04-06 12:15:00.953 -07:00","10.1103/physreva.94.051605"
"2017-04-06 12:15:00.108 -07:00","10.1038/nature21360"
"2017-04-06 12:14:58.277 -07:00","10.1098/rstb.2008.0095"
"2017-04-06 12:14:55.276 -07:00","10.3917/rmm.124.0577"
"2017-04-06 12:14:55.139 -07:00","10.1103/physreva.94.051605"
"2017-04-06 12:14:54.713 -07:00","10.3917/cite.056.0103"
"2017-04-06 12:14:49.182 -07:00","10.1016/j.jmb.2013.09.031"
"2017-04-06 12:14:35.929 -07:00","10.1038/nature21360"
"2017-04-06 12:14:35.302 -07:00","10.3917/rdm.041.0109"
"2017-04-06 12:14:34.359 -07:00","10.1038/nature21360"
"2017-04-06 12:14:30.037 -07:00","10.1098/rstb.2008.0084"
"2017-04-06 12:14:27.379 -07:00","10.1038/nature21360"
"2017-04-06 12:14:15.070 -07:00","10.1038/nature21360"
"2017-04-06 12:14:11.518 -07:00","10.1038/nature21360"
"2017-04-06 12:14:11.234 -07:00","10.1002/humu.20817"
"2017-04-06 12:14:10.131 -07:00","10.1002/humu.20817"
"2017-04-06 12:14:09.360 -07:00","10.1098/rstb.2008.0093"
"2017-04-06 12:14:03.018 -07:00","10.1007/s11999-014-3551-8"
"2017-04-06 12:14:02.781 -07:00","10.1007/s11999-014-3551-8"
"2017-04-06 12:14:01.456 -07:00","10.1038/nature21360"
"2017-04-06 12:13:56.934 -07:00","10.1257/app.2.4.177"
"2017-04-06 12:13:52.093 -07:00","10.1111/josl.12093"
"2017-04-06 12:13:50.472 -07:00","10.1016/j.medengphy.2016.10.003"
"2017-04-06 12:13:50.065 -07:00","10.1080/10643389.2014.1000761"
"2017-04-06 12:13:48.460 -07:00","10.1098/rstb.2008.0089"
"2017-04-06 12:13:46.761 -07:00","10.1103/physreva.94.051605"
"2017-04-06 12:13:46.352 -07:00","10.7326/0003-4819-140-1-200401060-00012"
"2017-04-06 12:13:38.865 -07:00","10.1257/app.2.4.177"
"2017-04-06 12:13:34.158 -07:00","10.1016/j.medengphy.2016.10.003"
"2017-04-06 12:13:33.496 -07:00","10.1287/orsc.1050.0124"
"2017-04-06 12:13:32.530 -07:00","10.1287/orsc.1050.0124"
"2017-04-06 12:13:26.066 -07:00","10.1128/mmbr.00024-13"
"2017-04-06 12:13:25.175 -07:00","10.1098/rstb.2008.0094"
"2017-04-06 12:12:53.989 -07:00","10.1016/s0010-9452(08)70324-1"
"2017-04-06 12:12:53.362 -07:00","10.1016/s0010-9452(08)70324-1"
"2017-04-06 12:12:41.257 -07:00","10.1002/anie.200600164"
"2017-04-06 12:12:31.031 -07:00","10.1126/science.aag0518"
"2017-04-06 12:12:28.492 -07:00","10.1098/rstb.2008.0108"
"2017-04-06 12:12:27.979 -07:00","10.3791/3564"
"2017-04-06 12:12:26.598 -07:00","10.1080/09540962.2014.908008"
"2017-04-06 12:12:21.132 -07:00","10.1080/23723556.2015.1052180"
"2017-04-06 12:12:18.527 -07:00","10.1038/nature21360"
"2017-04-06 12:12:09.845 -07:00","10.1038/nature21360"
"2017-04-06 12:12:09.043 -07:00","10.1093/icon/mon036"
"2017-04-06 12:12:08.185 -07:00","10.1093/icon/mon036"
"2017-04-06 12:12:07.297 -07:00","10.1098/rstb.2008.0108"
"2017-04-06 12:12:06.662 -07:00","10.1093/icon/mon036"
"2017-04-06 12:12:05.259 -07:00","10.1093/icon/mon036"
"2017-04-06 12:12:03.914 -07:00","10.1093/icon/mon036"
"2017-04-06 12:12:03.178 -07:00","10.1093/icon/mon036"
"2017-04-06 12:12:00.611 -07:00","10.1073/pnas.1212247109"
"2017-04-06 12:11:57.779 -07:00","10.1016/j.tibs.2012.10.007"
"2017-04-06 12:11:53.713 -07:00","10.5901/mjss.2016.v7n3p138"
"2017-04-06 12:11:51.743 -07:00","10.1007/s10877-016-9903-z"
"2017-04-06 12:11:50.024 -07:00","10.1038/nature21360"
"2017-04-06 12:11:46.128 -07:00","10.1093/ndt/14.10.2505"
"2017-04-06 12:11:45.014 -07:00","10.1038/nature21360"
"2017-04-06 12:11:44.745 -07:00","10.1038/nature21360"
"2017-04-06 12:11:43.449 -07:00","10.1186/bcr3655"
"2017-04-06 12:11:42.173 -07:00","10.1038/nature21360"
"2017-04-06 12:11:37.409 -07:00","10.1007/s11682-015-9385-5"
"2017-04-06 12:11:27.592 -07:00","10.1038/nature21360"
"2017-04-06 12:11:24.033 -07:00","10.1038/mp.2011.185"
"2017-04-06 12:11:22.073 -07:00","10.1038/nature15402"
"2017-04-06 12:11:21.673 -07:00","10.1038/nature08609"
"2017-04-06 12:11:17.168 -07:00","10.1080/09540962.2014.908008"
"2017-04-06 12:11:16.813 -07:00","10.1038/nature08609"
"2017-04-06 12:11:15.891 -07:00","10.1073/pnas.1220833110"
"2017-04-06 12:11:13.675 -07:00","10.1038/nature21360"
"2017-04-06 12:11:13.623 -07:00","10.5901/mjss.2016.v7n3p138"
"2017-04-06 12:11:13.250 -07:00","10.1038/mp.2011.185"
"2017-04-06 12:11:12.205 -07:00","10.1080/09540962.2014.908008"
"2017-04-06 12:11:11.793 -07:00","10.1038/nature21360"
"2017-04-06 12:11:08.162 -07:00","10.1038/nature21360"
"2017-04-06 12:11:04.603 -07:00","10.1038/nature15402"
"2017-04-06 12:11:03.037 -07:00","10.1111/j.1095-8312.2010.01438.x"
"2017-04-06 12:10:57.673 -07:00","10.1016/j.trb.2016.12.007"
"2017-04-06 12:10:47.096 -07:00","10.1177/1947601913507576"
"2017-04-06 12:10:44.086 -07:00","10.1007/s10439-012-0653-x"
"2017-04-06 12:10:40.755 -07:00","10.1038/nature21360"
"2017-04-06 12:10:35.720 -07:00","10.19173/irrodl.v14i4.1548"
"2017-04-06 12:10:32.360 -07:00","10.20304/husbd.27904"
"2017-04-06 12:10:30.887 -07:00","10.1038/nature21360"
"2017-04-06 12:10:24.317 -07:00","10.1097/01.jhq.0000460118.60567.fe"
"2017-04-06 12:10:19.475 -07:00","10.1007/s11229-010-9790-7"
"2017-04-06 12:10:19.111 -07:00","10.1007/s11229-008-9438-z"
"2017-04-06 12:10:18.917 -07:00","10.1007/s11229-009-9577-x"
"2017-04-06 12:10:18.896 -07:00","10.1007/s11229-010-9790-7"
"2017-04-06 12:10:18.034 -07:00","10.1038/nature21360"
"2017-04-06 12:10:17.949 -07:00","10.1038/nature21360"
"2017-04-06 12:10:17.409 -07:00","10.1007/s11229-008-9438-z"
"2017-04-06 12:10:17.144 -07:00","10.1007/s11229-009-9577-x"
"2017-04-06 12:10:15.764 -07:00","10.1177/1947601913507576"
"2017-04-06 12:10:15.721 -07:00","10.1038/nature21360"
"2017-04-06 12:10:12.164 -07:00","10.1038/nature21360"
"2017-04-06 12:10:11.959 -07:00","10.1038/nmat4886"
"2017-04-06 12:10:07.920 -07:00","10.1038/nature21360"
"2017-04-06 12:10:06.576 -07:00","10.1038/nature21360"
"2017-04-06 12:10:05.068 -07:00","10.1080/13504850600972295"
"2017-04-06 12:10:03.547 -07:00","10.1080/13504850600972295"
"2017-04-06 12:10:01.977 -07:00","10.1080/13504850600972295"
"2017-04-06 12:10:00.903 -07:00","10.1080/13504850600972295"
"2017-04-06 12:09:59.594 -07:00","10.1080/13504850600972295"
"2017-04-06 12:09:59.004 -07:00","10.1002/ab.21540"
"2017-04-06 12:09:58.874 -07:00","10.1080/13504850600972295"
"2017-04-06 12:09:56.293 -07:00","10.1111/j.1095-8312.2010.01438.x"
"2017-04-06 12:09:53.989 -07:00","10.1177/1947601913507576"
"2017-04-06 12:09:52.960 -07:00","10.1111/j.1095-8312.2010.01438.x"
"2017-04-06 12:09:47.117 -07:00","10.1038/nature21360"
"2017-04-06 12:09:45.468 -07:00","10.1080/09297040802220029"
"2017-04-06 12:09:43.272 -07:00","10.1080/09297040802220029"
"2017-04-06 12:09:39.316 -07:00","10.1007/s10439-012-0653-x"
"2017-04-06 12:09:36.295 -07:00","10.2166/wp.2008.208"
"2017-04-06 12:09:32.775 -07:00","10.1093/mnras/stw2578"
"2017-04-06 12:09:31.963 -07:00","10.1038/nature21360"
"2017-04-06 12:09:31.481 -07:00","10.1038/nature21360"
"2017-04-06 12:09:25.211 -07:00","10.1136/bjo.77.6.339"
"2017-04-06 12:09:18.963 -07:00","10.1109/hpca.2014.6835952"
"2017-04-06 12:09:12.285 -07:00","10.1590/s0102-64451995000200010"
"2017-04-06 12:09:12.141 -07:00","10.5489/cuaj.2559"
"2017-04-06 12:09:11.636 -07:00","10.1038/nature21360"
"2017-04-06 12:09:11.460 -07:00","10.1111/j.1095-8312.2010.01438.x"
"2017-04-06 12:09:08.057 -07:00","10.1097/aia.0b013e318034194e"
"2017-04-06 12:09:06.979 -07:00","10.1111/j.1095-8312.2010.01438.x"
"2017-04-06 12:09:06.176 -07:00","10.5489/cuaj.2559"
"2017-04-06 12:09:04.072 -07:00","10.1056/nejmoa1010076"
"2017-04-06 12:09:03.956 -07:00","10.1111/j.1095-8312.2010.01438.x"
"2017-04-06 12:09:00.484 -07:00","10.1021/ar400036a"
"2017-04-06 12:09:00.273 -07:00","10.1038/nature21360"
"2017-04-06 12:08:53.510 -07:00","10.1073/pnas.1524861113"
"2017-04-06 12:08:46.513 -07:00","10.1073/pnas.0409652102"
"2017-04-06 12:08:46.046 -07:00","10.1038/nature21360"
"2017-04-06 12:08:43.702 -07:00","10.1177/1087057112468765"
"2017-04-06 12:08:38.674 -07:00","10.1007/s10439-012-0653-x"
"2017-04-06 12:08:37.247 -07:00","10.1111/mec.12687"
"2017-04-06 12:08:35.968 -07:00","10.1038/nature21360"
"2017-04-06 12:08:28.474 -07:00","10.1136/tc.2008.028241"
"2017-04-06 12:08:19.965 -07:00","10.1016/j.jopan.2010.03.004"
"2017-04-06 12:08:18.168 -07:00","10.1177/1362361313505720"
"2017-04-06 12:08:15.595 -07:00","10.1038/nature21360"
"2017-04-06 12:08:14.456 -07:00","10.1105/tpc.107.054155"
"2017-04-06 12:08:11.654 -07:00","10.1016/j.jaa.2010.12.003"
"2017-04-06 12:08:04.875 -07:00","10.1080/09540962.2014.908008"
"2017-04-06 12:07:57.675 -07:00","10.1038/nature21360"
"2017-04-06 12:07:52.449 -07:00","10.1080/00150199208016980"
"2017-04-06 12:07:48.803 -07:00","10.1098/rstb.2013.0374"
"2017-04-06 12:07:46.366 -07:00","10.1136/bcr.02.2011.3867"
"2017-04-06 12:07:40.567 -07:00","10.1080/00150199208016980"
"2017-04-06 12:07:36.869 -07:00","10.1002/eji.200838232"
"2017-04-06 12:07:26.799 -07:00","10.1038/nature21360"
"2017-04-06 12:07:21.361 -07:00","10.1105/tpc.107.054155"
"2017-04-06 12:07:20.244 -07:00","10.1126/science.aag0518"
"2017-04-06 12:07:09.303 -07:00","10.1126/science.aag0518"
"2017-04-06 12:06:48.919 -07:00","10.1007/978-981-287-826-7_3"
"2017-04-06 12:06:48.145 -07:00","10.1016/j.addbeh.2009.05.003"
"2017-04-06 12:06:47.378 -07:00","10.1016/j.addbeh.2009.05.003"
"2017-04-06 12:06:43.298 -07:00","10.1080/02188790701849800"
"2017-04-06 12:06:39.140 -07:00","10.3892/etm.2016.3801"
"2017-04-06 12:06:28.660 -07:00","10.1038/nature21360"
"2017-04-06 12:06:22.766 -07:00","10.4172/1948-593x.1000038"
"2017-04-06 12:06:17.425 -07:00","10.4000/sociologico.1327"
"2017-04-06 12:06:15.857 -07:00","10.2174/1874312901408010110"
"2017-04-06 12:06:14.366 -07:00","10.1080/01402382.2015.1004230"
"2017-04-06 12:06:12.787 -07:00","10.1111/j.1467-8624.2009.01390.x"
"2017-04-06 12:06:10.601 -07:00","10.1007/s10393-009-0226-0"
"2017-04-06 12:06:03.899 -07:00","10.1038/nature21360"
"2017-04-06 12:06:03.314 -07:00","10.1002/anie.201408333"
"2017-04-06 12:05:59.972 -07:00","10.1186/1471-2210-12-7"
"2017-04-06 12:05:58.614 -07:00","10.1038/nature21360"
"2017-04-06 12:05:55.909 -07:00","10.1038/nature21360"
"2017-04-06 12:05:55.722 -07:00","10.1177/1947601913507576"
"2017-04-06 12:05:41.658 -07:00","10.1007/s10705-015-9709-2"
"2017-04-06 12:05:41.333 -07:00","10.1038/nature21360"
"2017-04-06 12:05:36.377 -07:00","10.1080/01942638.2016.1185505"
"2017-04-06 12:05:25.808 -07:00","10.1021/jp104258d"
"2017-04-06 12:05:16.426 -07:00","10.1038/nature21360"
"2017-04-06 12:05:02.716 -07:00","10.1037/a0025250"
"2017-04-06 12:04:59.791 -07:00","10.1037/a0025250"
"2017-04-06 12:04:59.237 -07:00","10.1073/pnas.0604795103"
"2017-04-06 12:04:49.651 -07:00","10.1111/1462-2920.13494"
"2017-04-06 12:04:48.220 -07:00","10.1016/j.devcel.2015.07.014"
"2017-04-06 12:04:42.301 -07:00","10.1103/physrevb.95.014308"
"2017-04-06 12:04:29.624 -07:00","10.1038/nature21360"
"2017-04-06 12:04:09.806 -07:00","10.1055/s-0030-1259020"
"2017-04-06 12:04:05.259 -07:00","10.1038/nprot.2014.191"
"2017-04-06 12:04:01.577 -07:00","10.1038/nature21360"
"2017-04-06 12:04:00.818 -07:00","10.1111/papt.12076"
"2017-04-06 12:03:58.987 -07:00","10.1088/2041-8205/727/2/l36"
"2017-04-06 12:03:50.736 -07:00","10.1038/nprot.2014.191"
"2017-04-06 12:03:48.719 -07:00","10.1523/jneurosci.0404-13.2013"
"2017-04-06 12:03:46.681 -07:00","10.1038/nature21360"
"2017-04-06 12:03:41.183 -07:00","10.1021/ci300563h"
"2017-04-06 12:03:39.087 -07:00","10.1038/nature21360"
"2017-04-06 12:03:34.462 -07:00","10.1074/mcp.m113.031393"
"2017-04-06 12:03:32.230 -07:00","10.3791/3564"
"2017-04-06 12:03:32.097 -07:00","10.1038/ng.3260"
"2017-04-06 12:03:31.767 -07:00","10.1007/s10639-015-9442-0"
"2017-04-06 12:03:27.769 -07:00","10.1021/ci300563h"
"2017-04-06 12:03:19.615 -07:00","10.1038/nature21360"
"2017-04-06 12:03:16.304 -07:00","10.1007/s10639-015-9442-0"
"2017-04-06 12:03:11.142 -07:00","10.1523/jneurosci.0404-13.2013"
"2017-04-06 12:03:08.682 -07:00","10.1038/nature21360"
"2017-04-06 12:03:02.152 -07:00","10.1104/pp.114.238477"
"2017-04-06 12:02:55.262 -07:00","10.1001/jamapediatrics.2014.3690"
"2017-04-06 12:02:55.147 -07:00","10.1038/nature21360"
"2017-04-06 12:02:49.800 -07:00","10.1038/nature21360"
"2017-04-06 12:02:47.535 -07:00","10.1038/nature21360"
"2017-04-06 12:02:41.516 -07:00","10.1037/0021-9010.79.1.46"
"2017-04-06 12:02:38.674 -07:00","10.1038/nature21360"
"2017-04-06 12:02:36.660 -07:00","10.1038/nature21360"
"2017-04-06 12:02:36.586 -07:00","10.1038/nature21360"
"2017-04-06 12:02:25.719 -07:00","10.1038/nature21360"
"2017-04-06 12:02:23.993 -07:00","10.7596/taksad.v2i2.231"
"2017-04-06 12:02:13.411 -07:00","10.1038/nature21360"
"2017-04-06 12:01:59.835 -07:00","10.1038/nature21360"
"2017-04-06 12:01:57.297 -07:00","10.2105/ajph.2012.300821"
"2017-04-06 12:01:57.206 -07:00","10.3791/3564"
"2017-04-06 12:01:55.835 -07:00","10.1126/scitranslmed.aac6191"
"2017-04-06 12:01:54.708 -07:00","10.2105/ajph.2012.300821"
"2017-04-06 12:01:46.185 -07:00","10.1126/scitranslmed.aac6191"
"2017-04-06 12:01:43.726 -07:00","10.1207/s15327957pspr0402_01"
"2017-04-06 12:01:43.305 -07:00","10.1038/nature21360"
"2017-04-06 12:01:42.483 -07:00","10.1038/nature21360"
"2017-04-06 12:01:37.802 -07:00","10.1016/j.jbankfin.2008.09.021"
"2017-04-06 12:01:35.260 -07:00","10.1016/j.nlm.2004.06.005"
"2017-04-06 12:01:35.150 -07:00","10.1515/advgeom-2016-0027"
"2017-04-06 12:01:33.855 -07:00","10.7146/mediekultur.v19i35.1236"
"2017-04-06 12:01:31.523 -07:00","10.1182/blood-2014-08-593269"
"2017-04-06 12:01:16.175 -07:00","10.1109/vlsi-soc.2012.6379012"
"2017-04-06 12:01:15.844 -07:00","10.1109/vlsi-soc.2012.7332083"
"2017-04-06 12:01:15.101 -07:00","10.1109/vlsi-soc.2012.6379012"
"2017-04-06 12:01:15.014 -07:00","10.1109/vlsi-soc.2012.7332083"
"2017-04-06 12:01:12.531 -07:00","10.1016/j.genhosppsych.2015.05.007"
"2017-04-06 12:01:10.830 -07:00","10.1080/21683565.2016.1224213"
"2017-04-06 12:01:09.989 -07:00","10.15408/tjems.v3i1.3408"
"2017-04-06 12:01:09.761 -07:00","10.21226/t2rc7m"
"2017-04-06 12:01:07.040 -07:00","10.1016/j.micpro.2011.04.002"
"2017-04-06 12:01:04.849 -07:00","10.1016/j.micpro.2011.04.002"
"2017-04-06 12:01:00.582 -07:00","10.1038/nature21360"
"2017-04-06 12:01:00.310 -07:00","10.1109/hpca.2014.6835952"
"2017-04-06 12:00:50.682 -07:00","10.1136/bjsm.2009.068320"
"2017-04-06 12:00:40.741 -07:00","10.1038/nature21360"
"2017-04-06 12:00:33.753 -07:00","10.1038/nature21360"
"2017-04-06 12:00:30.492 -07:00","10.1088/1475-7516/2017/01/029"
"2017-04-06 12:00:27.183 -07:00","10.1108/02756661111180122"
"2017-04-06 12:00:26.811 -07:00","10.1038/nature21360"
"2017-04-06 12:00:25.710 -07:00","10.1108/02756661111180122"
"2017-04-06 12:00:13.162 -07:00","10.1210/jc.2007-1134"
"2017-04-06 12:00:01.041 -07:00","10.1136/jnnp-2012-303538.11"
"2017-04-06 12:00:00.757 -07:00","10.1093/bioinformatics/btm344"
"2017-04-06 11:59:43.704 -07:00","10.1038/nature21360"
"2017-04-06 11:59:35.810 -07:00","10.1007/s13178-012-0105-2"
"2017-04-06 11:59:34.590 -07:00","10.1088/1475-7516/2017/01/051"
"2017-04-06 11:59:32.987 -07:00","10.1038/nature21360"
"2017-04-06 11:59:26.490 -07:00","10.1037/0022-3514.51.6.1173"
"2017-04-06 11:59:25.538 -07:00","10.1037/0022-3514.51.6.1173"
"2017-04-06 11:59:25.402 -07:00","10.1038/nature21360"
"2017-04-06 11:59:13.451 -07:00","10.1038/nature21360"
"2017-04-06 11:59:12.744 -07:00","10.1042/bst20150090"
"2017-04-06 11:59:12.196 -07:00","10.1038/nature21360"
"2017-04-06 11:59:11.751 -07:00","10.9789/2175-5361.2016.v8i1.4079-4086"
"2017-04-06 11:59:09.499 -07:00","10.2174/138920312801619475"
"2017-04-06 11:59:04.249 -07:00","10.1021/cs5003492"
"2017-04-06 11:59:03.428 -07:00","10.1042/bst20150090"
"2017-04-06 11:59:03.153 -07:00","10.1038/nature21360"
"2017-04-06 11:59:02.895 -07:00","10.1177/1715163513515833"
"2017-04-06 11:59:00.200 -07:00","10.3758/s13414-011-0267-7"
"2017-04-06 11:58:58.214 -07:00","10.1042/bst20150090"
"2017-04-06 11:58:54.383 -07:00","10.1073/pnas.1111784109"
"2017-04-06 11:58:53.537 -07:00","10.1038/nature21360"
"2017-04-06 11:58:39.879 -07:00","10.1128/genomea.01325-14"
"2017-04-06 11:58:39.711 -07:00","10.1128/genomea.00680-15"
"2017-04-06 11:58:39.052 -07:00","10.1128/genomea.00788-15"
"2017-04-06 11:58:39.049 -07:00","10.1038/nature21360"
"2017-04-06 11:58:38.663 -07:00","10.1128/genomea.00161-14"
"2017-04-06 11:58:38.414 -07:00","10.1128/genomea.00115-15"
"2017-04-06 11:58:34.967 -07:00","10.1086/429559"
"2017-04-06 11:58:33.909 -07:00","10.2174/138920312801619475"
"2017-04-06 11:58:14.422 -07:00","10.1590/s0103-37862009000200003"
"2017-04-06 11:58:05.827 -07:00","10.1016/j.concog.2012.04.004"
"2017-04-06 11:58:05.058 -07:00","10.1016/j.concog.2012.04.004"
"2017-04-06 11:57:50.486 -07:00","10.1038/nature21360"
"2017-04-06 11:57:42.233 -07:00","10.1038/nature21360"
"2017-04-06 11:57:41.137 -07:00","10.1107/s0108768190006887"
"2017-04-06 11:57:31.565 -07:00","10.1145/1143844.1143928"
"2017-04-06 11:57:25.088 -07:00","10.1038/nature21360"
"2017-04-06 11:57:15.096 -07:00","10.1021/cs5003492"
"2017-04-06 11:57:10.185 -07:00","10.1038/nature21360"
"2017-04-06 11:57:02.204 -07:00","10.1016/j.devcel.2015.07.014"
"2017-04-06 11:57:01.432 -07:00","10.1107/s0108768190006887"
"2017-04-06 11:57:00.787 -07:00","10.1088/1742-5468/2016/03/033104"
"2017-04-06 11:57:00.436 -07:00","10.1126/science.1214560"
"2017-04-06 11:56:53.255 -07:00","10.2174/138920010794233495"
"2017-04-06 11:56:49.693 -07:00","10.1097/moo.0000000000000241"
"2017-04-06 11:56:48.771 -07:00","10.1038/nature21360"
"2017-04-06 11:56:47.400 -07:00","10.1103/physrevlett.118.070801"
"2017-04-06 11:56:44.971 -07:00","10.1093/hrlr/ngp017"
"2017-04-06 11:56:44.889 -07:00","10.1016/j.tra.2003.10.004"
"2017-04-06 11:56:38.951 -07:00","10.1016/j.neuropharm.2011.04.001"
"2017-04-06 11:56:37.175 -07:00","10.1111/j.1467-6419.2010.00626.x"
"2017-04-06 11:56:36.601 -07:00","10.1093/hrlr/ngp017"
"2017-04-06 11:56:36.119 -07:00","10.1093/hrlr/ngp017"
"2017-04-06 11:56:34.192 -07:00","10.1093/hrlr/ngp017"
"2017-04-06 11:56:33.114 -07:00","10.1093/hrlr/ngp017"
"2017-04-06 11:56:32.190 -07:00","10.1038/nature21042"
"2017-04-06 11:56:32.178 -07:00","10.1111/j.1467-6419.2010.00626.x"
"2017-04-06 11:56:24.024 -07:00","10.1016/s0360-5442(00)00016-5"
"2017-04-06 11:56:23.983 -07:00","10.1038/nature21360"
"2017-04-06 11:56:23.553 -07:00","10.1016/j.comcom.2013.11.005"
"2017-04-06 11:56:22.666 -07:00","10.1016/s0360-5442(00)00016-5"
"2017-04-06 11:56:22.571 -07:00","10.1016/j.jprot.2012.07.009"
"2017-04-06 11:56:10.186 -07:00","10.1126/science.aad9189"
"2017-04-06 11:56:09.122 -07:00","10.1086/428658"
